-181.115, -52.189, 14.726, 23.083
-181.113, -52.681, 14.775, 23.116
-181.110, -53.174, 14.824, 23.149
-181.107, -53.670, 14.874, 23.182
-181.105, -54.167, 14.924, 23.215
-181.102, -54.666, 14.974, 23.248
-181.099, -55.166, 15.024, 23.281
-181.097, -55.668, 15.074, 23.314
-181.094, -56.172, 15.124, 23.347
-181.091, -56.677, 15.175, 23.380
-181.088, -57.184, 15.226, 23.413
-181.085, -57.693, 15.277, 23.446
-181.083, -58.204, 15.328, 23.479
-181.080, -58.716, 15.379, 23.512
-181.077, -59.230, 15.431, 23.545
-181.074, -59.746, 15.483, 23.578
-181.071, -60.263, 15.535, 23.611
-181.068, -60.782, 15.587, 23.644
-181.065, -61.303, 15.639, 23.677
-181.062, -61.826, 15.691, 23.710
-181.059, -62.350, 15.744, 23.743
-181.056, -62.876, 15.797, 23.776
-181.053, -63.404, 15.850, 23.809
-181.050, -63.934, 15.903, 23.842
-181.047, -64.465, 15.956, 23.875
-181.044, -64.998, 16.010, 23.908
-181.041, -65.534, 16.063, 23.941
-181.037, -66.070, 16.117, 23.974
-181.034, -66.609, 16.171, 24.007
-181.031, -67.149, 16.225, 24.040
-181.028, -67.692, 16.280, 24.073
-181.024, -68.236, 16.334, 24.106
-181.021, -68.781, 16.389, 24.139
-181.018, -69.329, 16.444, 24.172
-181.014, -69.879, 16.499, 24.205
-181.011, -70.430, 16.554, 24.238
-181.008, -70.983, 16.609, 24.271
-181.004, -71.538, 16.665, 24.304
-181.001, -72.095, 16.720, 24.337
-180.997, -72.654, 16.776, 24.370
-180.994, -73.215, 16.832, 24.403
-180.990, -73.777, 16.889, 24.436
-180.987, -74.341, 16.945, 24.469
-180.983, -74.908, 17.002, 24.502
-180.980, -75.476, 17.059, 24.535
-180.976, -76.046, 17.116, 24.568
-180.972, -76.618, 17.173, 24.601
-180.969, -77.192, 17.230, 24.634
-180.965, -77.768, 17.288, 24.667
-180.961, -78.345, 17.346, 24.700
-180.957, -78.925, 17.404, 24.733
-180.954, -79.507, 17.462, 24.766
-180.950, -80.090, 17.520, 24.799
-180.946, -80.676, 17.579, 24.832
-180.942, -81.263, 17.638, 24.865
-180.938, -81.853, 17.697, 24.898
-180.934, -82.444, 17.756, 24.931
-180.930, -83.037, 17.816, 24.964
-180.926, -83.633, 17.875, 24.997
-180.922, -84.230, 17.935, 25.030
-180.918, -84.829, 17.995, 25.063
-180.914, -85.431, 18.055, 25.096
-180.910, -86.034, 18.116, 25.129
-180.906, -86.640, 18.176, 25.162
-180.902, -87.247, 18.237, 25.195
-180.898, -87.856, 18.297, 25.228
-180.893, -88.468, 18.355, 25.261
-180.889, -89.081, 18.409, 25.294
-180.885, -89.696, 18.456, 25.327
-180.880, -90.312, 18.495, 25.360
-180.876, -90.929, 18.523, 25.393
-180.872, -91.546, 18.540, 25.426
-180.867, -92.164, 18.542, 25.459
-180.863, -92.782, 18.531, 25.492
-180.858, -93.398, 18.504, 25.525
-180.854, -94.013, 18.463, 25.558
-180.850, -94.627, 18.410, 25.591
-180.845, -95.238, 18.344, 25.624
-180.841, -95.847, 18.267, 25.657
-180.836, -96.453, 18.182, 25.690
-180.832, -97.056, 18.089, 25.723
-180.827, -97.655, 17.990, 25.756
-180.823, -98.252, 17.888, 25.789
-180.818, -98.845, 17.783, 25.822
-180.814, -99.434, 17.678, 25.855
-180.809, -100.020, 17.574, 25.888
-180.805, -100.603, 17.473, 25.921
-180.801, -101.183, 17.377, 25.954
-180.796, -101.759, 17.287, 25.987
-180.792, -102.333, 17.205, 26.020
-180.787, -102.905, 17.131, 26.053
-180.783, -103.474, 17.068, 26.086
-180.778, -104.042, 17.015, 26.119
-180.774, -104.608, 16.973, 26.152
-180.769, -105.173, 16.942, 26.185
-180.765, -105.738, 16.920, 26.218
-180.760, -106.302, 16.908, 26.251
-180.756, -106.866, 16.904, 26.284
-180.751, -107.430, 16.908, 26.317
-180.746, -107.994, 16.919, 26.350
-180.742, -108.559, 16.936, 26.383
-180.737, -109.125, 16.959, 26.416
-180.733, -109.691, 16.986, 26.449
-180.728, -110.259, 17.016, 26.482
-180.723, -110.827, 17.047, 26.515
-180.719, -111.397, 17.077, 26.548
-180.714, -111.967, 17.106, 26.581
-180.709, -112.538, 17.130, 26.614
-180.705, -113.110, 17.150, 26.647
-180.700, -113.682, 17.163, 26.680
-180.695, -114.254, 17.169, 26.713
-180.691, -114.826, 17.167, 26.746
-180.686, -115.398, 17.156, 26.779
-180.681, -115.969, 17.135, 26.812
-180.676, -116.540, 17.106, 26.845
-180.672, -117.109, 17.068, 26.878
-180.667, -117.676, 17.022, 26.911
-180.662, -118.242, 16.969, 26.944
-180.657, -118.805, 16.910, 26.977
-180.652, -119.367, 16.845, 27.010
-180.648, -119.926, 16.777, 27.043
-180.643, -120.483, 16.705, 27.076
-180.638, -121.038, 16.632, 27.109
-180.633, -121.590, 16.558, 27.142
-180.629, -122.140, 16.485, 27.175
-180.624, -122.687, 16.413, 27.208
-180.619, -123.232, 16.344, 27.241
-180.614, -123.775, 16.279, 27.274
-180.609, -124.316, 16.219, 27.307
-180.605, -124.855, 16.164, 27.340
-180.600, -125.393, 16.115, 27.373
-180.595, -125.929, 16.072, 27.406
-180.590, -126.464, 16.036, 27.439
-180.585, -126.998, 16.008, 27.472
-180.581, -127.531, 15.986, 27.505
-180.576, -128.064, 15.971, 27.538
-180.571, -128.596, 15.962, 27.571
-180.566, -129.128, 15.958, 27.604
-180.561, -129.661, 15.959, 27.637
-180.556, -130.193, 15.963, 27.670
-180.551, -130.726, 15.970, 27.703
-180.546, -131.259, 15.979, 27.736
-180.541, -131.792, 15.988, 27.769
-180.536, -132.325, 15.996, 27.802
-180.531, -132.859, 16.003, 27.835
-180.526, -133.392, 16.007, 27.868
-180.521, -133.926, 16.009, 27.901
-180.516, -134.460, 16.006, 27.934
-180.511, -134.993, 15.999, 27.967
-180.506, -135.526, 15.987, 28.000
-180.501, -136.059, 15.970, 28.033
-180.496, -136.590, 15.948, 28.066
-180.491, -137.121, 15.920, 28.099
-180.486, -137.651, 15.888, 28.132
-180.481, -138.179, 15.851, 28.165
-180.476, -138.706, 15.810, 28.198
-180.470, -139.232, 15.766, 28.231
-180.465, -139.756, 15.719, 28.264
-180.460, -140.278, 15.670, 28.297
-180.455, -140.799, 15.619, 28.330
-180.450, -141.318, 15.567, 28.363
-180.445, -141.836, 15.515, 28.396
-180.440, -142.351, 15.464, 28.429
-180.434, -142.865, 15.414, 28.462
-180.429, -143.378, 15.366, 28.495
-180.424, -143.889, 15.320, 28.528
-180.419, -144.398, 15.277, 28.561
-180.414, -144.906, 15.238, 28.594
-180.408, -145.413, 15.202, 28.627
-180.403, -145.919, 15.169, 28.660
-180.398, -146.424, 15.141, 28.693
-180.393, -146.929, 15.116, 28.726
-180.387, -147.432, 15.095, 28.759
-180.382, -147.935, 15.077, 28.792
-180.377, -148.437, 15.062, 28.825
-180.371, -148.939, 15.051, 28.858
-180.366, -149.441, 15.041, 28.891
-180.361, -149.942, 15.033, 28.924
-180.355, -150.443, 15.026, 28.957
-180.350, -150.944, 15.020, 28.990
-180.345, -151.445, 15.014, 29.023
-180.339, -151.945, 15.008, 29.056
-180.334, -152.445, 15.000, 29.089
-180.328, -152.945, 14.991, 29.122
-180.323, -153.445, 14.980, 29.155
-180.317, -153.944, 14.967, 29.188
-180.312, -154.442, 14.951, 29.221
-180.306, -154.940, 14.933, 29.254
-180.301, -155.437, 14.912, 29.287
-180.295, -155.934, 14.888, 29.320
-180.290, -156.429, 14.862, 29.353
-180.284, -156.924, 14.834, 29.386
-180.278, -157.417, 14.803, 29.419
-180.273, -157.910, 14.770, 29.452
-180.267, -158.401, 14.736, 29.485
-180.261, -158.891, 14.700, 29.518
-180.256, -159.380, 14.664, 29.551
-180.250, -159.868, 14.626, 29.584
-180.244, -160.354, 14.589, 29.617
-180.238, -160.839, 14.552, 29.650
-180.233, -161.324, 14.515, 29.683
-180.227, -161.806, 14.479, 29.716
-180.221, -162.288, 14.444, 29.749
-180.215, -162.769, 14.411, 29.782
-180.210, -163.248, 14.379, 29.815
-180.204, -163.727, 14.349, 29.848
-180.198, -164.204, 14.320, 29.881
-180.192, -164.681, 14.294, 29.914
-180.186, -165.157, 14.269, 29.947
-180.180, -165.632, 14.247, 29.980
-180.174, -166.106, 14.226, 30.013
-180.168, -166.580, 14.207, 30.046
-180.162, -167.053, 14.189, 30.079
-180.156, -167.526, 14.172, 30.112
-180.150, -167.998, 14.157, 30.145
-180.144, -168.469, 14.142, 30.178
-180.137, -168.940, 14.127, 30.211
-180.131, -169.411, 14.113, 30.244
-180.125, -169.881, 14.098, 30.277
-180.119, -170.351, 14.083, 30.310
-180.112, -170.820, 14.068, 30.343
-180.106, -171.288, 14.051, 30.376
-180.099, -171.756, 14.034, 30.409
-180.093, -172.223, 14.016, 30.442
-180.086, -172.690, 13.996, 30.475
-180.080, -173.156, 13.976, 30.508
-180.073, -173.621, 13.954, 30.541
-180.066, -174.086, 13.931, 30.574
-180.060, -174.550, 13.906, 30.607
-180.053, -175.012, 13.881, 30.640
-180.046, -175.474, 13.855, 30.673
-180.039, -175.935, 13.827, 30.706
-180.032, -176.395, 13.799, 30.739
-180.024, -176.855, 13.771, 30.772
-180.017, -177.313, 13.742, 30.805
-180.009, -177.770, 13.714, 30.838
-180.000, -178.226, 13.685, 30.871
-179.992, -178.682, 13.656, 30.904
-179.982, -179.136, 13.628, 30.937
-179.972, -179.589, 13.600, 30.970
-179.962, -180.042, 13.573, 31.003
-179.951, -180.493, 13.546, 31.036
-179.938, -180.944, 13.520, 31.069
-179.925, -181.394, 13.495, 31.102
-179.911, -181.843, 13.471, 31.135
-179.896, -182.291, 13.448, 31.168
-179.880, -182.739, 13.426, 31.201
-179.862, -183.185, 13.404, 31.234
-179.844, -183.631, 13.384, 31.267
-179.824, -184.076, 13.363, 31.300
-179.802, -184.521, 13.344, 31.333
-179.779, -184.965, 13.325, 31.366
-179.754, -185.408, 13.306, 31.399
-179.728, -185.850, 13.288, 31.432
-179.700, -186.291, 13.270, 31.465
-179.671, -186.732, 13.251, 31.498
-179.639, -187.172, 13.233, 31.531
-179.606, -187.612, 13.215, 31.564
-179.571, -188.050, 13.196, 31.597
-179.534, -188.488, 13.177, 31.630
-179.495, -188.925, 13.157, 31.663
-179.454, -189.361, 13.138, 31.696
-179.411, -189.796, 13.117, 31.729
-179.367, -190.231, 13.096, 31.762
-179.320, -190.664, 13.075, 31.795
-179.271, -191.096, 13.053, 31.828
-179.220, -191.528, 13.031, 31.861
-179.167, -191.958, 13.009, 31.894
-179.112, -192.388, 12.986, 31.927
-179.055, -192.816, 12.962, 31.960
-178.996, -193.243, 12.939, 31.993
-178.935, -193.670, 12.915, 32.026
-178.871, -194.095, 12.891, 32.059
-178.806, -194.519, 12.868, 32.092
-178.739, -194.942, 12.844, 32.125
-178.669, -195.363, 12.821, 32.158
-178.597, -195.784, 12.797, 32.191
-178.524, -196.203, 12.774, 32.224
-178.448, -196.622, 12.751, 32.257
-178.370, -197.039, 12.730, 32.290
-178.290, -197.455, 12.712, 32.323
-178.208, -197.870, 12.699, 32.356
-178.124, -198.285, 12.691, 32.389
-178.038, -198.699, 12.692, 32.422
-177.950, -199.113, 12.700, 32.455
-177.859, -199.527, 12.718, 32.488
-177.766, -199.942, 12.744, 32.521
-177.671, -200.357, 12.777, 32.554
-177.573, -200.773, 12.817, 32.587
-177.473, -201.189, 12.863, 32.620
-177.371, -201.607, 12.914, 32.653
-177.266, -202.026, 12.969, 32.686
-177.158, -202.447, 13.029, 32.719
-177.048, -202.869, 13.093, 32.752
-176.935, -203.293, 13.160, 32.785
-176.819, -203.718, 13.230, 32.818
-176.701, -204.145, 13.302, 32.851
-176.580, -204.574, 13.378, 32.884
-176.456, -205.004, 13.455, 32.917
-176.330, -205.437, 13.534, 32.950
-176.200, -205.871, 13.615, 32.983
-176.068, -206.308, 13.698, 33.016
-175.933, -206.746, 13.781, 33.049
-175.795, -207.187, 13.866, 33.082
-175.654, -207.629, 13.949, 33.115
-175.510, -208.074, 14.033, 33.148
-175.363, -208.520, 14.113, 33.181
-175.213, -208.968, 14.192, 33.214
-175.061, -209.418, 14.267, 33.247
-174.905, -209.869, 14.339, 33.280
-174.747, -210.322, 14.406, 33.313
-174.585, -210.776, 14.469, 33.346
-174.421, -211.230, 14.527, 33.379
-174.255, -211.686, 14.580, 33.412
-174.085, -212.143, 14.628, 33.445
-173.913, -212.600, 14.671, 33.478
-173.739, -213.058, 14.710, 33.511
-173.562, -213.516, 14.745, 33.544
-173.383, -213.974, 14.776, 33.577
-173.202, -214.432, 14.804, 33.610
-173.018, -214.891, 14.830, 33.643
-172.833, -215.349, 14.854, 33.676
-172.645, -215.807, 14.877, 33.709
-172.455, -216.266, 14.899, 33.742
-172.262, -216.724, 14.923, 33.775
-172.068, -217.182, 14.947, 33.808
-171.872, -217.640, 14.974, 33.841
-171.673, -218.099, 15.002, 33.874
-171.472, -218.558, 15.034, 33.907
-171.269, -219.017, 15.069, 33.940
-171.064, -219.476, 15.108, 33.973
-170.857, -219.936, 15.150, 34.006
-170.647, -220.397, 15.196, 34.039
-170.436, -220.858, 15.246, 34.072
-170.221, -221.321, 15.300, 34.105
-170.005, -221.784, 15.357, 34.138
-169.786, -222.249, 15.417, 34.171
-169.564, -222.714, 15.479, 34.204
-169.341, -223.181, 15.544, 34.237
-169.114, -223.649, 15.611, 34.270
-168.885, -224.119, 15.680, 34.303
-168.654, -224.589, 15.751, 34.336
-168.420, -225.062, 15.822, 34.369
-168.184, -225.535, 15.894, 34.402
-167.945, -226.011, 15.967, 34.435
-167.704, -226.487, 16.039, 34.468
-167.461, -226.965, 16.110, 34.501
-167.215, -227.445, 16.181, 34.534
-166.966, -227.925, 16.249, 34.567
-166.716, -228.407, 16.316, 34.600
-166.463, -228.891, 16.381, 34.633
-166.208, -229.375, 16.444, 34.666
-165.951, -229.861, 16.505, 34.699
-165.691, -230.348, 16.563, 34.732
-165.430, -230.836, 16.618, 34.765
-165.167, -231.325, 16.671, 34.798
-164.902, -231.814, 16.721, 34.831
-164.635, -232.305, 16.770, 34.864
-164.366, -232.796, 16.816, 34.897
-164.095, -233.288, 16.861, 34.930
-163.823, -233.781, 16.904, 34.963
-163.549, -234.274, 16.947, 34.996
-163.273, -234.768, 16.989, 35.029
-162.996, -235.263, 17.030, 35.062
-162.717, -235.759, 17.072, 35.095
-162.437, -236.255, 17.114, 35.128
-162.155, -236.752, 17.158, 35.161
-161.872, -237.250, 17.202, 35.194
-161.587, -237.749, 17.248, 35.227
-161.301, -238.249, 17.296, 35.260
-161.013, -238.750, 17.346, 35.293
-160.723, -239.252, 17.398, 35.326
-160.432, -239.755, 17.452, 35.359
-160.140, -240.260, 17.509, 35.392
-159.846, -240.766, 17.568, 35.425
-159.550, -241.273, 17.628, 35.458
-159.253, -241.782, 17.691, 35.491
-158.954, -242.293, 17.755, 35.524
-158.654, -242.805, 17.821, 35.557
-158.353, -243.319, 17.889, 35.590
-158.050, -243.835, 17.958, 35.623
-157.745, -244.352, 18.028, 35.656
-157.440, -244.872, 18.099, 35.689
-157.132, -245.393, 18.170, 35.722
-156.824, -245.917, 18.243, 35.755
-156.514, -246.442, 18.315, 35.788
-156.203, -246.970, 18.388, 35.821
-155.891, -247.500, 18.460, 35.854
-155.579, -248.032, 18.532, 35.887
-155.265, -248.566, 18.602, 35.920
-154.950, -249.102, 18.672, 35.953
-154.635, -249.641, 18.741, 35.986
-154.319, -250.182, 18.808, 36.019
-154.003, -250.726, 18.874, 36.052
-153.686, -251.271, 18.939, 36.085
-153.370, -251.819, 19.002, 36.118
-153.053, -252.370, 19.063, 36.151
-152.737, -252.922, 19.123, 36.184
-152.421, -253.478, 19.181, 36.217
-152.105, -254.035, 19.238, 36.250
-151.790, -254.595, 19.290, 36.283
-151.476, -255.158, 19.337, 36.316
-151.163, -255.722, 19.376, 36.349
-150.852, -256.288, 19.405, 36.382
-150.542, -256.856, 19.424, 36.415
-150.234, -257.426, 19.430, 36.448
-149.928, -257.996, 19.424, 36.481
-149.625, -258.567, 19.404, 36.514
-149.325, -259.138, 19.370, 36.547
-149.028, -259.710, 19.325, 36.580
-148.734, -260.280, 19.268, 36.613
-148.444, -260.851, 19.200, 36.646
-148.158, -261.420, 19.124, 36.679
-147.875, -261.988, 19.041, 36.712
-147.597, -262.555, 18.952, 36.745
-147.323, -263.121, 18.858, 36.778
-147.053, -263.685, 18.763, 36.811
-146.787, -264.248, 18.666, 36.844
-146.526, -264.810, 18.571, 36.877
-146.269, -265.370, 18.481, 36.910
-146.016, -265.929, 18.400, 36.943
-145.767, -266.487, 18.329, 36.976
-145.522, -267.045, 18.270, 37.009
-145.280, -267.602, 18.220, 37.042
-145.043, -268.160, 18.180, 37.075
-144.808, -268.718, 18.149, 37.108
-144.577, -269.277, 18.127, 37.141
-144.350, -269.836, 18.113, 37.174
-144.125, -270.397, 18.106, 37.207
-143.903, -270.959, 18.106, 37.240
-143.685, -271.522, 18.112, 37.273
-143.469, -272.086, 18.124, 37.306
-143.256, -272.653, 18.142, 37.339
-143.046, -273.221, 18.164, 37.372
-142.838, -273.790, 18.191, 37.405
-142.634, -274.362, 18.221, 37.438
-142.431, -274.936, 18.256, 37.471
-142.232, -275.512, 18.294, 37.504
-142.035, -276.091, 18.335, 37.537
-141.840, -276.672, 18.380, 37.570
-141.648, -277.255, 18.427, 37.603
-141.459, -277.841, 18.476, 37.636
-141.272, -278.429, 18.528, 37.669
-141.088, -279.020, 18.582, 37.702
-140.905, -279.614, 18.638, 37.735
-140.726, -280.211, 18.695, 37.768
-140.549, -280.810, 18.754, 37.801
-140.375, -281.412, 18.815, 37.834
-140.203, -282.017, 18.877, 37.867
-140.033, -282.625, 18.941, 37.900
-139.867, -283.235, 19.005, 37.933
-139.702, -283.849, 19.071, 37.966
-139.541, -284.466, 19.138, 37.999
-139.382, -285.085, 19.205, 38.032
-139.225, -285.708, 19.270, 38.065
-139.072, -286.333, 19.330, 38.098
-138.921, -286.961, 19.383, 38.131
-138.773, -287.591, 19.426, 38.164
-138.628, -288.223, 19.457, 38.197
-138.487, -288.856, 19.474, 38.230
-138.349, -289.490, 19.475, 38.263
-138.214, -290.124, 19.459, 38.296
-138.083, -290.758, 19.426, 38.329
-137.956, -291.390, 19.375, 38.362
-137.832, -292.022, 19.309, 38.395
-137.712, -292.651, 19.228, 38.428
-137.596, -293.278, 19.134, 38.461
-137.484, -293.902, 19.028, 38.494
-137.376, -294.523, 18.914, 38.527
-137.272, -295.141, 18.792, 38.560
-137.172, -295.755, 18.664, 38.593
-137.076, -296.366, 18.534, 38.626
-136.984, -296.972, 18.402, 38.659
-136.896, -297.575, 18.271, 38.692
-136.812, -298.174, 18.143, 38.725
-136.731, -298.770, 18.019, 38.758
-136.654, -299.362, 17.902, 38.791
-136.581, -299.951, 17.793, 38.824
-136.512, -300.538, 17.694, 38.857
-136.446, -301.121, 17.607, 38.890
-136.383, -301.703, 17.532, 38.923
-136.324, -302.283, 17.469, 38.956
-136.268, -302.861, 17.416, 38.989
-136.216, -303.439, 17.374, 39.022
-136.166, -304.015, 17.342, 39.055
-136.119, -304.591, 17.319, 39.088
-136.075, -305.167, 17.305, 39.121
-136.034, -305.743, 17.298, 39.154
-135.997, -306.319, 17.299, 39.187
-135.961, -306.895, 17.307, 39.220
-135.929, -307.472, 17.321, 39.253
-135.900, -308.049, 17.341, 39.286
-135.873, -308.628, 17.366, 39.319
-135.849, -309.207, 17.395, 39.352
-135.828, -309.788, 17.429, 39.385
-135.809, -310.370, 17.466, 39.418
-135.794, -310.953, 17.506, 39.451
-135.781, -311.538, 17.547, 39.484
-135.771, -312.124, 17.587, 39.517
-135.765, -312.712, 17.624, 39.550
-135.761, -313.300, 17.656, 39.583
-135.760, -313.889, 17.682, 39.616
-135.762, -314.479, 17.700, 39.649
-135.768, -315.069, 17.709, 39.682
-135.776, -315.659, 17.707, 39.715
-135.788, -316.249, 17.695, 39.748
-135.803, -316.838, 17.671, 39.781
-135.821, -317.425, 17.637, 39.814
-135.843, -318.011, 17.592, 39.847
-135.867, -318.595, 17.537, 39.880
-135.895, -319.177, 17.474, 39.913
-135.926, -319.756, 17.403, 39.946
-135.960, -320.332, 17.326, 39.979
-135.998, -320.906, 17.243, 40.012
-136.039, -321.476, 17.157, 40.045
-136.082, -322.044, 17.069, 40.078
-136.129, -322.608, 16.980, 40.111
-136.180, -323.169, 16.891, 40.144
-136.233, -323.727, 16.805, 40.177
-136.290, -324.281, 16.722, 40.210
-136.350, -324.833, 16.643, 40.243
-136.413, -325.382, 16.570, 40.276
-136.479, -325.928, 16.504, 40.309
-136.549, -326.473, 16.445, 40.342
-136.622, -327.014, 16.395, 40.375
-136.699, -327.554, 16.353, 40.408
-136.779, -328.093, 16.320, 40.441
-136.862, -328.630, 16.296, 40.474
-136.949, -329.166, 16.280, 40.507
-137.040, -329.701, 16.272, 40.540
-137.134, -330.235, 16.271, 40.573
-137.232, -330.769, 16.277, 40.606
-137.334, -331.303, 16.287, 40.639
-137.439, -331.836, 16.302, 40.672
-137.549, -332.369, 16.319, 40.705
-137.662, -332.902, 16.338, 40.738
-137.779, -333.434, 16.356, 40.771
-137.900, -333.966, 16.374, 40.804
-138.025, -334.498, 16.389, 40.837
-138.155, -335.029, 16.400, 40.870
-138.288, -335.559, 16.408, 40.903
-138.425, -336.089, 16.410, 40.936
-138.566, -336.617, 16.408, 40.969
-138.711, -337.144, 16.398, 41.002
-138.859, -337.669, 16.382, 41.035
-139.011, -338.193, 16.360, 41.068
-139.167, -338.714, 16.331, 41.101
-139.326, -339.234, 16.296, 41.134
-139.488, -339.750, 16.255, 41.167
-139.654, -340.265, 16.208, 41.200
-139.822, -340.776, 16.157, 41.233
-139.994, -341.284, 16.102, 41.266
-140.169, -341.790, 16.045, 41.299
-140.346, -342.293, 15.985, 41.332
-140.525, -342.792, 15.924, 41.365
-140.708, -343.288, 15.863, 41.398
-140.892, -343.782, 15.802, 41.431
-141.079, -344.272, 15.742, 41.464
-141.268, -344.760, 15.685, 41.497
-141.459, -345.245, 15.631, 41.530
-141.652, -345.727, 15.580, 41.563
-141.847, -346.207, 15.534, 41.596
-142.044, -346.685, 15.492, 41.629
-142.243, -347.160, 15.455, 41.662
-142.444, -347.634, 15.423, 41.695
-142.647, -348.105, 15.397, 41.728
-142.851, -348.576, 15.375, 41.761
-143.057, -349.045, 15.358, 41.794
-143.265, -349.512, 15.346, 41.827
-143.475, -349.979, 15.337, 41.860
-143.686, -350.444, 15.332, 41.893
-143.899, -350.909, 15.331, 41.926
-144.114, -351.373, 15.335, 41.959
-144.331, -351.837, 15.346, 41.992
-144.549, -352.300, 15.363, 42.025
-144.769, -352.764, 15.387, 42.058
-144.990, -353.227, 15.417, 42.091
-145.214, -353.691, 15.453, 42.124
-145.439, -354.156, 15.493, 42.157
-145.667, -354.622, 15.538, 42.190
-145.896, -355.088, 15.587, 42.223
-146.127, -355.555, 15.639, 42.256
-146.359, -356.023, 15.695, 42.289
-146.594, -356.493, 15.753, 42.322
-146.831, -356.964, 15.814, 42.355
-147.069, -357.436, 15.878, 42.388
-147.310, -357.910, 15.944, 42.421
-147.552, -358.385, 16.012, 42.454
-147.797, -358.862, 16.082, 42.487
-148.043, -359.340, 16.154, 42.520
-148.291, -359.820, 16.227, 42.553
-148.541, -360.302, 16.302, 42.586
-148.793, -360.786, 16.377, 42.619
-149.047, -361.272, 16.454, 42.652
-149.303, -361.759, 16.533, 42.685
-149.561, -362.249, 16.612, 42.718
-149.821, -362.740, 16.691, 42.751
-150.083, -363.234, 16.772, 42.784
-150.346, -363.729, 16.854, 42.817
-150.612, -364.227, 16.936, 42.850
-150.879, -364.727, 17.018, 42.883
-151.148, -365.229, 17.101, 42.916
-151.419, -365.733, 17.185, 42.949
-151.692, -366.239, 17.269, 42.982
-151.967, -366.747, 17.353, 43.015
-152.243, -367.258, 17.438, 43.048
-152.522, -367.771, 17.523, 43.081
-152.802, -368.286, 17.607, 43.114
-153.084, -368.803, 17.691, 43.147
-153.367, -369.323, 17.773, 43.180
-153.652, -369.844, 17.853, 43.213
-153.939, -370.368, 17.930, 43.246
-154.227, -370.894, 18.004, 43.279
-154.516, -371.422, 18.075, 43.312
-154.807, -371.951, 18.142, 43.345
-155.099, -372.483, 18.205, 43.378
-155.392, -373.016, 18.264, 43.411
-155.686, -373.550, 18.319, 43.444
-155.982, -374.086, 18.370, 43.477
-156.278, -374.623, 18.417, 43.510
-156.575, -375.161, 18.461, 43.543
-156.872, -375.701, 18.502, 43.576
-157.170, -376.242, 18.540, 43.609
-157.469, -376.783, 18.577, 43.642
-157.769, -377.326, 18.612, 43.675
-158.069, -377.870, 18.647, 43.708
-158.369, -378.415, 18.682, 43.741
-158.670, -378.961, 18.718, 43.774
-158.971, -379.508, 18.755, 43.807
-159.273, -380.057, 18.794, 43.840
-159.575, -380.607, 18.835, 43.873
-159.878, -381.158, 18.879, 43.906
-160.181, -381.711, 18.926, 43.939
-160.485, -382.265, 18.976, 43.972
-160.789, -382.821, 19.027, 44.005
-161.094, -383.379, 19.081, 44.038
-161.399, -383.939, 19.136, 44.071
-161.705, -384.500, 19.193, 44.104
-162.012, -385.064, 19.252, 44.137
-162.318, -385.629, 19.313, 44.170
-162.626, -386.196, 19.374, 44.203
-162.934, -386.766, 19.437, 44.236
-163.242, -387.338, 19.502, 44.269
-163.551, -387.912, 19.567, 44.302
-163.861, -388.488, 19.633, 44.335
-164.171, -389.066, 19.700, 44.368
-164.481, -389.647, 19.769, 44.401
-164.792, -390.230, 19.837, 44.434
-165.103, -390.816, 19.907, 44.467
-165.414, -391.404, 19.977, 44.500
-165.726, -391.994, 20.048, 44.533
-166.039, -392.587, 20.119, 44.566
-166.351, -393.183, 20.191, 44.599
-166.664, -393.781, 20.264, 44.632
-166.977, -394.381, 20.336, 44.665
-167.290, -394.985, 20.409, 44.698
-167.604, -395.591, 20.483, 44.731
-167.917, -396.199, 20.557, 44.764
-168.231, -396.811, 20.631, 44.797
-168.545, -397.425, 20.705, 44.830
-168.859, -398.041, 20.779, 44.863
-169.173, -398.661, 20.854, 44.896
-169.487, -399.283, 20.928, 44.929
-169.801, -399.909, 21.003, 44.962
-170.114, -400.537, 21.078, 44.995
-170.428, -401.167, 21.153, 45.028
-170.742, -401.801, 21.228, 45.061
-171.055, -402.438, 21.303, 45.094
-171.368, -403.077, 21.378, 45.127
-171.681, -403.720, 21.450, 45.160
-171.993, -404.365, 21.518, 45.193
-172.305, -405.012, 21.577, 45.226
-172.616, -405.662, 21.627, 45.259
-172.926, -406.314, 21.664, 45.292
-173.234, -406.967, 21.686, 45.325
-173.541, -407.621, 21.691, 45.358
-173.847, -408.275, 21.677, 45.391
-174.150, -408.930, 21.644, 45.424
-174.450, -409.583, 21.593, 45.457
-174.748, -410.236, 21.525, 45.490
-175.043, -410.886, 21.441, 45.523
-175.335, -411.535, 21.343, 45.556
-175.624, -412.181, 21.233, 45.589
-175.909, -412.824, 21.113, 45.622
-176.191, -413.465, 20.986, 45.655
-176.468, -414.102, 20.853, 45.688
-176.742, -414.736, 20.716, 45.721
-177.013, -415.367, 20.578, 45.754
-177.279, -415.994, 20.440, 45.787
-177.541, -416.619, 20.306, 45.820
-177.799, -417.240, 20.176, 45.853
-178.054, -417.859, 20.054, 45.886
-178.305, -418.475, 19.940, 45.919
-178.552, -419.089, 19.837, 45.952
-178.795, -419.701, 19.745, 45.985
-179.035, -420.312, 19.664, 46.018
-179.272, -420.921, 19.594, 46.051
-179.506, -421.530, 19.533, 46.084
-179.736, -422.138, 19.482, 46.117
-179.964, -422.745, 19.440, 46.150
